Incident Number,Property Code,Property Use Description,Property Use Category,Incident Code,Primary Type Category,Sub Type Category,Aid Given or Received,Incident Date and Time,First Unit Dispatched,First Unit Arrived,All Units Clear,Total First Unit Response Time,Total Time Committed,shift,Incident Location Area,Number of Apparatus Assigned,Number of Personnel Assigned,Property Value,Property Lost,Contents Value,Contents Lost
17-0000645,419,1- or 2-family dwelling.,Residential,736,No Hazard,ALARM,None,42758.69907,42758.69907,42758.7033,42758.71867,0:06:05,0.019594907,B,3,1,4,0,0,0,0
17-0000646,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42758.72418,42758.72373,42758.72691,42758.73186,0:04:35,0.008136574,B,4,1,5,0,0,0,0
17-0000648,429,Multifamily dwelling.,Residential,321,Medical,EMS,None,42758.77757,42758.77705,42758.78014,42758.79384,0:04:27,0.016793981,B,5,1,5,0,0,0,0
17-0000649,141,Athletic or health club.,Assembly,321,Medical,EMS,None,42758.79818,42758.79773,42758.80279,42758.819,0:07:17,0.021273148,B,5,2,6,0,0,0,0
17-0000650,120,"Variable-use amusement, recreation place.",Assembly,321,Medical,EMS,Automatic Aid Received,42758.8586,42758.85814,42758.86252,42758.87052,0:06:19,0.012384259,B,7,1,4,0,0,0,0
17-0000651,963,Street or road in commercial area.,Outside,445,Hazard,HAZARDOUS CONDITION,Automatic Aid Given,42759.05586,42759.05508,42759.05648,42759.1148,0:02:01,0.059722222,B,MVFD,3,9,0,0,0,0
17-0000652,141,Athletic or health club.,Assembly,735,No Hazard,ALARM,None,42759.12941,42759.12863,42759.13266,42759.15031,0:05:48,0.021678241,B,4,2,8,0,0,0,0
17-0000653,429,Multifamily dwelling.,Residential,321,Medical,EMS,Automatic Aid Received,42759.24188,42759.24169,42759.24653,42759.25811,0:06:58,0.016423611,B,3,1,4,0,0,0,0
17-0000654,963,Street or road in commercial area.,Outside,324,Hazard,MVA,None,42759.34105,42759.34059,42759.34358,42759.35613,0:04:18,0.015543981,C,3,2,8,0,0,0,0
17-0000655,599,Business office.,Business,321,Medical,EMS,None,42759.4077,42759.40736,42759.41016,42759.41731,0:04:02,0.009953704,C,3,1,4,0,0,0,0
17-0000656,419,1- or 2-family dwelling.,Residential,311,Medical,EMS,None,42759.42736,42759.42705,42759.43024,42759.43653,0:04:36,0.009479167,C,9,1,4,0,0,0,0
17-0000657,429,Multifamily dwelling.,Residential,321,Medical,EMS,None,42759.43053,42759.43023,42759.43353,42759.4456,0:04:45,0.01537037,C,9,1,4,0,0,0,0
17-0000658,599,Business office.,Business,321,Medical,EMS,None,42759.43649,42759.4361,42759.4395,42759.44978,0:04:54,0.013680556,C,3,1,4,0,0,0,0
17-0000660,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42759.45713,42759.45675,42759.46032,42759.47311,0:05:09,0.016365741,C,5,1,4,0,0,0,0
17-0000661,500,"Mercantile, business, other.",Business,311,Medical,EMS,None,42759.46219,42759.46204,42759.46515,42759.47934,0:04:29,0.017303241,C,5,1,4,0,0,0,0
17-0000663,599,Business office.,Business,652,No Hazard,GOOD INTENT,Automatic Aid Received,42759.50512,42759.50471,42759.50716,42759.52138,0:03:32,0.016666667,C,9,6,22,0,0,0,0
17-0000664,311,"Nursing homes licensed by the State,.",Health Care or Detention,321,Medical,EMS,None,42759.5189,42759.51866,42759.52157,42759.53378,0:04:12,0.015127315,C,4,1,4,0,0,0,0
17-0000665,962,"Residential street, road.",Outside,324,Hazard,MVA,None,42759.59894,42759.59873,42759.60064,42759.62072,0:02:45,0.021990741,C,6,2,7,0,0,0,0
17-0000666,429,Multifamily dwelling.,Residential,321,Medical,EMS,None,42759.71095,42759.71037,42759.71242,42759.73455,0:02:57,0.024178241,C,9,1,4,0,0,0,0
17-0000667,141,Athletic or health club.,Assembly,321,Medical,EMS,None,42759.73765,42759.73718,42759.74028,42759.7623,0:04:28,0.025127315,C,2,1,4,0,0,0,0
17-0000668,UUU,Undetermined.,Other,554,No Hazard,ASSIST,Automatic Aid Given,42759.74289,42759.74168,42759.74728,42759.75488,0:08:04,0.013206019,C,APFD,1,4,0,0,0,0
17-0000669,311,"Nursing homes licensed by the State,.",Health Care or Detention,321,Medical,EMS,None,42759.74569,42759.74521,42759.74843,42759.76863,0:04:38,0.023425926,C,3,1,4,0,0,0,0
17-0000670,419,1- or 2-family dwelling.,Residential,554,No Hazard,ASSIST,None,42759.80659,42759.80638,42759.80694,42759.81616,0:00:49,0.009780093,C,APFD,1,4,0,0,0,0
17-0000671,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42759.82301,42759.82279,42759.82622,42759.85656,0:04:56,0.033773148,C,2,1,4,0,0,0,0
17-0000672,599,Business office.,Business,311,Medical,EMS,None,42759.86885,42759.86866,42759.87182,42759.877,0:04:33,0.008344907,C,4,1,4,0,0,0,0
17-0000673,419,1- or 2-family dwelling.,Residential,651,No Hazard,GOOD INTENT,Automatic Aid Received,42759.95809,42759.95757,42759.9605,42759.98089,0:04:13,0.023321759,C,6,6,21,0,0,0,0
17-0000674,599,Business office.,Business,321,Medical,EMS,None,42760.09685,42760.09675,42760.10025,42760.10726,0:05:03,0.010509259,C,2,1,4,0,0,0,0
17-0000675,961,Highway or divided highway.,Outside,324,Hazard,MVA,None,42760.19435,42760.19411,42760.19804,42760.23451,0:05:40,0.040405093,C,3,4,13,0,0,0,0
17-0000676,961,Highway or divided highway.,Outside,324,Hazard,MVA,Automatic Aid Received,42760.29876,42760.29829,42760.3008,42760.31968,0:03:37,0.021388889,A,7,3,11,0,0,0,0
17-0000677,215,"High school, junior high, middle school.",Educational,321,Medical,EMS,None,42760.32443,42760.32428,42760.32681,42760.33963,0:03:38,0.015347222,A,5,1,4,0,0,0,0
17-0000679,961,Highway or divided highway.,Outside,324,Hazard,MVA,None,42760.36815,42760.36747,42760.37071,42760.38339,0:04:40,0.015925926,A,3,4,14,0,0,0,0
17-0000680,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42760.37021,42760.36998,42760.37447,42760.41955,0:06:28,0.049571759,A,8,1,4,0,0,0,0
17-0000681,960,"Street, other.",Outside,412,Special Ops,HAZARDOUS MATERIAL,None,42760.37774,42760.37701,42760.38142,42760.42784,0:06:21,0.050821759,A,3,7,18,0,0,0,0
17-0000682,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42760.42091,42760.42047,42760.42373,42760.43649,0:04:41,0.016018519,A,7,1,5,0,0,0,0
17-0000683,500,"Mercantile, business, other.",Business,412,Special Ops,HAZARDOUS MATERIAL,None,42760.42553,42760.42418,42760.42712,42760.48847,0:04:14,0.064293981,A,9,5,13,0,0,0,0
17-0000684,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42760.43396,42760.43358,42760.43633,42760.44998,0:03:58,0.016400463,A,7,2,8,0,0,0,0
17-0000685,960,"Street, other.",Outside,324,Hazard,MVA,None,42760.45303,42760.45215,42760.45686,42760.48054,0:06:47,0.028391204,A,6,2,8,0,0,0,0
17-0000686,215,"High school, junior high, middle school.",Educational,321,Medical,EMS,None,42760.45483,42760.45442,42760.45792,42760.47022,0:05:02,0.015798611,A,5,2,9,0,0,0,0
17-0000687,429,Multifamily dwelling.,Residential,734,No Hazard,ALARM,None,42760.57013,42760.56936,42760.57356,42760.59071,0:06:03,0.021342593,A,5,2,7,0,0,0,0
17-0000688,961,Highway or divided highway.,Outside,413,Special Ops,HAZARDOUS MATERIAL,None,42760.56638,42760.56572,42760.57125,42760.59362,0:07:58,0.027905093,A,3,2,9,0,0,0,0
17-0000689,500,"Mercantile, business, other.",Business,321,Medical,EMS,None,42760.57663,42760.57619,42760.58299,42760.59264,0:09:47,0.016446759,A,5,1,4,0,0,0,0
17-0000691,429,Multifamily dwelling.,Residential,740,No Hazard,ALARM,None,42760.58876,42760.5886,42760.59169,42760.60221,0:04:27,0.013611111,A,6,1,3,0,0,0,0
17-0000692,419,1- or 2-family dwelling.,Residential,500,No Hazard,ASSIST,None,42760.59949,42760.5984,42760.59949,42760.62392,0:01:34,0.025520833,A,1,2,8,0,0,0,0
17-0000693,142,Clubhouse associated with country club.,Assembly,740,No Hazard,ALARM,None,42760.61034,42760.60907,42760.61584,42760.62139,0:09:45,0.012314815,A,8,2,8,0,0,0,0
17-0000694,100,"Assembly, other.",Assembly,744,No Hazard,ALARM,None,42760.61395,42760.61266,42760.61666,42760.62124,0:05:45,0.008576389,A,5,4,14,0,0,0,0
17-0000695,419,1- or 2-family dwelling.,Residential,412,Special Ops,HAZARDOUS MATERIAL,None,42760.61807,42760.61738,42760.62163,42760.65904,0:06:07,0.041655093,A,3,4,13,0,0,0,0
17-0000696,936,Vacant lot.,Outside,150,Fire,OTHER,None,42760.65832,42760.65669,42760.66128,42760.69334,0:06:37,0.036655093,A,2,2,5,0,0,0,0
17-0000697,963,Street or road in commercial area.,Outside,324,Hazard,MVA,None,42760.66958,42760.66885,42760.67409,42760.71328,0:07:32,0.044421296,A,4,2,8,0,0,0,0
17-0000698,419,1- or 2-family dwelling.,Residential,412,Special Ops,HAZARDOUS MATERIAL,None,42760.71372,42760.71302,42760.71682,42760.79919,0:05:28,0.086168981,A,3,4,12,0,0,0,0
17-0000699,900,"Outside or special property, other.",Outside,651,No Hazard,GOOD INTENT,None,42760.78995,42760.78918,42760.79411,42760.79547,0:07:06,0.006296296,A,2,1,4,0,0,0,0
17-0000700,121,"Ballroom, gymnasium.",Assembly,142,Fire,BRUSH FIRE,Automatic Aid Received,42760.79147,42760.79081,42760.79428,42760.80551,0:05:00,0.014699074,A,2,6,22,0,0,0,0
17-0000701,429,Multifamily dwelling.,Residential,735,No Hazard,ALARM,None,42760.84027,42760.83898,42760.84293,42760.86133,0:05:41,0.022349537,A,5,3,12,0,0,0,0
17-0000702,419,1- or 2-family dwelling.,Residential,611,No Hazard,GOOD INTENT,None,42760.85407,42760.85385,,42760.85788,,0.004027778,A,5,1,4,0,0,0,0
17-0000703,963,Street or road in commercial area.,Outside,651,No Hazard,GOOD INTENT,None,42760.87877,42760.87791,42760.88201,42760.8853,0:05:55,0.007395833,A,5,1,4,0,0,0,0
17-0000704,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42760.89661,42760.8964,42760.8994,42760.90971,0:04:19,0.013310185,A,2,1,4,0,0,0,0
17-0000705,429,Multifamily dwelling.,Residential,441,Hazard,HAZARDOUS CONDITION,Mutual Aid Received,42760.90858,42760.90821,42760.91156,42760.92813,0:04:50,0.019918981,A,4,9,30,0,0,0,0
17-0000706,131,"Church, mosque.",Assembly,743,No Hazard,ALARM,Automatic Aid Received,42760.95479,42760.95374,42760.95727,42760.97601,0:05:05,0.022268519,A,6,3,13,0,0,0,0
17-0000707,419,1- or 2-family dwelling.,Residential,311,Medical,EMS,None,42760.97098,42760.97072,42760.97472,42760.9809,0:05:46,0.010185185,A,4,1,4,0,0,0,0
17-0000708,599,Business office.,Business,743,No Hazard,ALARM,None,42761.3231,42761.32207,42761.32613,42761.33836,0:05:51,0.016284722,C,3,2,7,0,0,0,0
17-0000709,429,Multifamily dwelling.,Residential,321,Medical,EMS,None,42761.35353,42761.35337,42761.35551,42761.36874,0:03:05,0.01537037,C,9,1,4,0,0,0,0
17-0000710,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42761.39961,42761.39921,42761.40318,42761.41161,0:05:43,0.012395833,C,3,1,4,0,0,0,0
17-0000711,213,Elementary school.,Educational,733,No Hazard,ALARM,None,42761.40355,42761.40275,42761.40648,42761.4184,0:05:22,0.015648148,C,6,3,11,0,0,0,0
17-0000712,213,Elementary school.,Educational,733,No Hazard,ALARM,None,42761.42269,42761.42152,42761.4252,42761.44128,0:05:18,0.019768519,C,6,3,11,0,0,0,0
17-0000713,599,Business office.,Business,311,Medical,EMS,Automatic Aid Received,42761.4778,42761.47747,42761.48404,42761.48554,0:09:28,0.008078704,C,1,1,5,0,0,0,0
17-0000714,599,Business office.,Business,321,Medical,EMS,None,42761.55034,42761.54987,42761.55274,42761.56559,0:04:08,0.015717593,C,3,1,4,0,0,0,0
17-0000715,429,Multifamily dwelling.,Residential,321,Medical,EMS,None,42761.57058,42761.57035,42761.5738,42761.58794,0:04:58,0.017592593,C,3,1,3,0,0,0,0
17-0000716,215,"High school, junior high, middle school.",Educational,321,Medical,EMS,None,42761.59627,42761.59569,42761.59924,42761.60579,0:05:06,0.010092593,C,5,1,4,0,0,0,0
17-0000717,800,"Storage, other.",Storage,353,No Hazard,ASSIST,None,42761.64674,42761.64617,42761.6503,42761.65887,0:05:57,0.012696759,C,3,2,8,0,0,0,0
17-0000718,962,"Residential street, road.",Outside,600,No Hazard,GOOD INTENT,None,42761.66807,42761.66764,42761.67163,42761.67666,0:05:45,0.009016204,C,2,1,4,0,0,0,0
17-0000719,599,Business office.,Business,321,Medical,EMS,None,42761.56623,42761.56573,42761.56623,42761.58484,0:00:43,0.019108796,C,3,1,4,0,0,0,0
17-0000720,419,1- or 2-family dwelling.,Residential,561,Fire,OTHER,None,42761.68461,42761.68388,42761.68731,42761.6928,0:04:57,0.008923611,C,1,1,5,0,0,0,0
17-0000721,UUU,Undetermined.,Other,322,Hazard,MVA,Automatic Aid Given,42761.70438,42761.70407,42761.70888,42761.71831,0:06:55,0.014236111,C,MVFD,5,13,0,0,0,0
17-0000722,183,Movie theater.,Assembly,321,Medical,EMS,None,42761.78374,42761.78352,42761.78637,42761.79255,0:04:06,0.009027778,C,2,2,7,0,0,0,0
17-0000723,963,Street or road in commercial area.,Outside,324,Hazard,MVA,Automatic Aid Received,42761.79588,42761.79565,42761.80016,42761.81244,0:06:30,0.016793981,C,3,2,7,0,0,0,0
17-0000724,419,1- or 2-family dwelling.,Residential,311,Medical,EMS,Automatic Aid Received,42761.80213,42761.80199,42761.80645,42761.80866,0:06:25,0.006666667,C,7,1,4,0,0,0,0
17-0000725,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42761.81286,42761.81255,42761.81586,42761.82743,0:04:46,0.014884259,C,2,1,3,0,0,0,0
17-0000726,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42761.84535,42761.84516,42761.84852,42761.85646,0:04:50,0.011296296,C,5,1,4,0,0,0,0
17-0000727,429,Multifamily dwelling.,Residential,321,Medical,EMS,None,42761.85868,42761.85841,42761.86091,42761.87691,0:03:36,0.01849537,C,5,1,3,0,0,0,0
17-0000728,UUU,Undetermined.,Other,611,No Hazard,GOOD INTENT,None,42762.06258,42762.06235,42762.06787,42762.06825,0:07:57,0.005902778,C,MVFD,3,8,0,0,0,0
17-0000729,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42762.27587,42762.27572,42762.28028,42762.29811,0:06:34,0.022395833,C,4,1,4,0,0,0,0
17-0000730,449,"Hotel/Motel, commercial.",Residential,745,No Hazard,ALARM,None,42762.30258,42762.30214,42762.30519,42762.31012,0:04:23,0.007974537,C,1,3,12,0,0,0,0
17-0000731,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42762.34288,42762.34245,42762.34615,42762.35211,0:05:19,0.009652778,A,8,1,5,0,0,0,0
17-0000732,419,1- or 2-family dwelling.,Residential,744,No Hazard,ALARM,None,42762.36595,42762.36594,42762.36942,42762.38375,0:05:01,0.0178125,A,3,1,4,0,0,0,0
17-0000733,419,1- or 2-family dwelling.,Residential,311,Medical,EMS,None,42762.366,42762.3655,42762.36931,42762.37623,0:05:29,0.010729167,A,2,1,3,0,0,0,0
17-0000734,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42762.36787,42762.36751,42762.37057,42762.38454,0:04:24,0.017025463,A,3,1,4,0,0,0,0
17-0000735,213,Elementary school.,Educational,311,Medical,EMS,None,42762.44088,42762.4406,42762.44628,42762.44981,0:08:11,0.009212963,A,2,1,3,0,0,0,0
17-0000736,200,"Educational, other.",Educational,745,No Hazard,ALARM,None,42762.48578,42762.485,42762.49009,42762.49674,0:07:20,0.011736111,A,3,3,12,0,0,0,0
17-0000737,429,Multifamily dwelling.,Residential,311,Medical,EMS,None,42762.48935,42762.48928,42762.4945,42762.49994,0:07:31,0.010659722,A,2,1,4,0,0,0,0
17-0000738,983,"Pipeline, power line, or other utility.",Outside,622,No Hazard,GOOD INTENT,None,42762.49569,42762.49456,42762.49884,42762.50748,0:06:10,0.012916667,A,3,5,15,0,0,0,0
17-0000739,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42762.50873,42762.50851,42762.51229,42762.52319,0:05:27,0.0146875,A,6,1,3,0,0,0,0
17-0000740,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42762.53738,42762.53699,42762.5395,42762.56112,0:03:37,0.024131944,A,4,1,5,0,0,0,0
17-0000741,965,Vehicle parking area.,Outside,511,No Hazard,ASSIST,None,42762.56235,42762.56227,42762.56733,42762.57041,0:07:17,0.008136574,A,3,2,8,0,0,0,0
17-0000742,122,"Convention center, exhibit hall.",Assembly,412,Special Ops,HAZARDOUS MATERIAL,None,42762.56567,42762.56567,42762.56567,42762.57595,0:00:00,0.010277778,A,2,1,3,0,0,0,0
17-0000744,213,Elementary school.,Educational,710,No Hazard,ALARM,None,42762.6195,42762.6186,42762.62127,42762.62583,0:03:51,0.007233796,A,1,3,13,0,0,0,0
17-0000746,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42762.63203,42762.63163,42762.63531,42762.64399,0:05:18,0.012361111,A,9,1,4,0,0,0,0
17-0000747,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42762.69508,42762.69475,42762.69802,42762.72037,0:04:43,0.025625,A,5,1,4,0,0,0,0
17-0000748,429,Multifamily dwelling.,Residential,611,No Hazard,GOOD INTENT,None,42762.71986,42762.71909,,42762.72123,,0.002141204,A,7,1,3,0,0,0,0
17-0000749,311,"Nursing homes licensed by the State,.",Health Care or Detention,321,Medical,EMS,None,42762.81255,42762.81228,42762.81553,42762.82807,0:04:41,0.015787037,A,4,1,4,0,0,0,0
17-0000750,519,"Food and beverage sales, grocery store.",Business,321,Medical,EMS,None,42762.84935,42762.84912,42762.8514,42762.88928,0:03:17,0.040162037,A,5,1,4,0,0,0,0
17-0000752,419,1- or 2-family dwelling.,Residential,611,No Hazard,GOOD INTENT,None,42763.35366,42763.35288,,42763.35492,,0.002037037,B,4,1,4,0,0,0,0
17-0000753,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42763.37589,42763.37549,42763.37917,42763.41021,0:05:18,0.034722222,B,9,1,4,0,0,0,0
17-0000754,429,Multifamily dwelling.,Residential,321,Medical,EMS,None,42763.41836,42763.41741,42763.42083,42763.43308,0:04:56,0.015671296,B,4,1,4,0,0,0,0
17-0000755,519,"Food and beverage sales, grocery store.",Business,321,Medical,EMS,None,42763.43009,42763.42946,42763.43245,42763.48557,0:04:19,0.056111111,B,7,1,4,0,0,0,0
17-0000756,429,Multifamily dwelling.,Residential,311,Medical,EMS,None,42763.46285,42763.46248,42763.46646,42763.46681,0:05:44,0.004328704,B,3,1,4,0,0,0,0
17-0000758,519,"Food and beverage sales, grocery store.",Business,611,No Hazard,GOOD INTENT,None,42763.48346,42763.48288,42763.4849,42763.48597,0:02:54,0.003090278,B,9,1,4,0,0,0,0
17-0000759,215,"High school, junior high, middle school.",Educational,141,Fire,BRUSH FIRE,Automatic Aid Received,42763.49544,42763.49451,42763.49951,42763.53604,0:07:12,0.041527778,B,8,1,4,0,0,0,0
17-0000761,419,1- or 2-family dwelling.,Residential,111,Fire,STRUCTURE,Automatic Aid Received,42763.50193,42763.50093,42763.50524,42763.52223,0:06:13,0.02130787,B,3,6,20,1500,1500,0,0
17-0000762,439,Boarding/Rooming house.,Residential,321,Medical,EMS,None,42763.52866,42763.52809,42763.53118,42763.54856,0:04:27,0.020474537,B,4,1,4,0,0,0,0
17-0000764,141,Athletic or health club.,Assembly,311,Medical,EMS,None,42763.5575,42763.5569,42763.55999,42763.56808,0:04:27,0.011180556,B,5,1,4,0,0,0,0
17-0000765,116,Swimming facility.,Assembly,321,Medical,EMS,None,42763.64678,42763.64597,42763.6483,42763.65882,0:03:21,0.012847222,B,9,1,4,0,0,0,0
17-0000766,500,"Mercantile, business, other.",Business,321,Medical,EMS,None,42763.66672,42763.6658,42763.66889,42763.68153,0:04:27,0.015729167,B,9,1,4,0,0,0,0
17-0000767,429,Multifamily dwelling.,Residential,311,Medical,EMS,None,42763.75935,42763.75821,42763.76174,42763.77712,0:05:05,0.018912037,B,6,1,4,0,0,0,0
17-0000768,500,"Mercantile, business, other.",Business,322,Hazard,MVA,None,42763.80613,42763.80431,42763.80888,42763.83032,0:06:35,0.026018519,B,9,2,7,0,0,0,0
17-0000769,549,Specialty shop.,Business,321,Medical,EMS,None,42763.80498,42763.80446,42763.80763,42763.81686,0:04:34,0.012407407,B,3,1,4,0,0,0,0
17-0000770,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42763.82734,42763.82703,42763.82993,42763.83818,0:04:11,0.011157407,B,4,1,4,0,0,0,0
17-0000771,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42763.88988,42763.88958,42763.89225,42763.90617,0:03:50,0.016585648,B,4,1,5,0,0,0,0
17-0000772,161,Restaurant or cafeteria.,Assembly,321,Medical,EMS,None,42763.89144,42763.89079,42763.89306,42763.90716,0:03:16,0.016377315,B,1,1,5,0,0,0,0
17-0000773,419,1- or 2-family dwelling.,Residential,311,Medical,EMS,Automatic Aid Given,42763.93711,42763.93679,42763.94039,42763.95314,0:05:11,0.016342593,B,FWFD,1,4,0,0,0,0
17-0000774,931,Open land or field.,Outside,142,Fire,BRUSH FIRE,None,42763.94392,42763.94289,42763.94689,42763.95258,0:05:45,0.0096875,B,2,1,4,0,0,0,0
17-0000775,429,Multifamily dwelling.,Residential,321,Medical,EMS,None,42763.9958,42763.9956,42763.99919,42764.01269,0:05:10,0.017083333,B,3,1,4,0,0,0,0
17-0000776,429,Multifamily dwelling.,Residential,321,Medical,EMS,None,42764.0124,42764.01204,42764.01596,42764.02144,0:05:39,0.009398148,B,4,1,5,0,0,0,0
17-0000777,429,Multifamily dwelling.,Residential,111,Fire,STRUCTURE,Automatic Aid Received,42764.01522,42764.01468,42764.01853,42764.06465,0:05:33,0.049976852,B,2,6,22,281000,2000,0,0
17-0000778,162,"Bar, nightclub, saloon, tavern, pub.",Assembly,321,Medical,EMS,None,42764.11958,42764.11938,42764.12234,42764.13177,0:04:16,0.012395833,B,2,1,4,0,0,0,0
17-0000779,300,"Health care, detention, and correction.",Health Care or Detention,730,No Hazard,ALARM,None,42764.13877,42764.1381,42764.14221,42764.16582,0:05:55,0.027719907,B,3,3,12,0,0,0,0
17-0000780,419,1- or 2-family dwelling.,Residential,321,Medical,EMS,None,42764.1839,42764.18363,42764.18778,42764.19905,0:05:58,0.015416667,B,4,1,5,0,0,0,0
17-0000781,UUU,Undetermined.,Other,611,No Hazard,GOOD INTENT,Automatic Aid Given,42764.18318,42764.18252,,42764.18689,,0.004363426,B,MVFD,1,5,0,0,0,0
17-0000782,429,Multifamily dwelling.,Residential,311,Medical,EMS,None,42764.23854,42764.23824,42764.24203,42764.25331,0:05:27,0.015069444,B,2,1,3,0,0,0,0
